datetime,station,core,component,period,value,sensor_station
2021-08-24,mc143,nox,nox_24h,24h,36.0,silberstrase
2021-08-23,mc143,pm10,pm10_24h,24h,14.0,silberstrase
2021-08-23,mc143,pm2,pm2_24h,24h,8.0,silberstrase
2021-08-23,mc143,no2,no2_24h,24h,25.0,silberstrase
2021-08-23,mc143,no,no_24h,24h,14.0,silberstrase
2021-08-23,mc143,nox,nox_24h,24h,47.0,silberstrase
2021-08-22,mc143,pm10,pm10_24h,24h,15.0,silberstrase
2021-08-22,mc143,pm2,pm2_24h,24h,10.0,silberstrase
2021-08-22,mc143,no2,no2_24h,24h,20.0,silberstrase
2021-08-22,mc143,no,no_24h,24h,8.0,silberstrase
2021-08-22,mc143,nox,nox_24h,24h,33.0,silberstrase
2021-08-21,mc143,pm10,pm10_24h,24h,15.0,silberstrase
2021-08-21,mc143,pm2,pm2_24h,24h,11.0,silberstrase
2021-08-21,mc143,no2,no2_24h,24h,29.0,silberstrase
2021-08-21,mc143,no,no_24h,24h,15.0,silberstrase
2021-08-21,mc143,nox,nox_24h,24h,52.0,silberstrase
2021-08-20,mc143,pm10,pm10_24h,24h,17.0,silberstrase
2021-08-20,mc143,pm2,pm2_24h,24h,11.0,silberstrase
2021-08-20,mc143,no2,no2_24h,24h,27.0,silberstrase
2021-08-20,mc143,no,no_24h,24h,18.0,silberstrase
2021-08-20,mc143,nox,nox_24h,24h,54.0,silberstrase
2021-08-19,mc143,pm10,pm10_24h,24h,17.0,silberstrase
2021-08-19,mc143,pm2,pm2_24h,24h,11.0,silberstrase
2021-08-19,mc143,no2,no2_24h,24h,29.0,silberstrase
2021-08-19,mc143,no,no_24h,24h,22.0,silberstrase
2021-08-19,mc143,nox,nox_24h,24h,62.0,silberstrase
2021-08-18,mc143,pm10,pm10_24h,24h,15.0,silberstrase
2021-08-18,mc143,pm2,pm2_24h,24h,9.0,silberstrase
2021-08-18,mc143,no2,no2_24h,24h,28.0,silberstrase
2021-08-18,mc143,no,no_24h,24h,22.0,silberstrase
2021-08-18,mc143,nox,nox_24h,24h,62.0,silberstrase
2021-08-17,mc143,pm10,pm10_24h,24h,15.0,silberstrase
2021-08-17,mc143,pm2,pm2_24h,24h,10.0,silberstrase
2021-08-17,mc143,no2,no2_24h,24h,26.0,silberstrase
2021-08-17,mc143,no,no_24h,24h,21.0,silberstrase
2021-08-17,mc143,nox,nox_24h,24h,57.0,silberstrase
2021-08-16,mc143,pm10,pm10_24h,24h,20.0,silberstrase
2021-08-16,mc143,pm2,pm2_24h,24h,9.0,silberstrase
2021-08-16,mc143,no2,no2_24h,24h,31.0,silberstrase
2021-08-16,mc143,no,no_24h,24h,20.0,silberstrase
2021-08-16,mc143,nox,nox_24h,24h,62.0,silberstrase
2021-08-15,mc143,pm10,pm10_24h,24h,20.0,silberstrase
2021-08-15,mc143,pm2,pm2_24h,24h,11.0,silberstrase
2021-08-15,mc143,no2,no2_24h,24h,28.0,silberstrase
2021-08-15,mc143,no,no_24h,24h,10.0,silberstrase
2021-08-15,mc143,nox,nox_24h,24h,42.0,silberstrase
2021-08-14,mc143,pm10,pm10_24h,24h,20.0,silberstrase
2021-08-14,mc143,pm2,pm2_24h,24h,10.0,silberstrase
2021-08-14,mc143,no2,no2_24h,24h,25.0,silberstrase
2021-08-14,mc143,no,no_24h,24h,10.0,silberstrase
2021-08-14,mc143,nox,nox_24h,24h,41.0,silberstrase
2021-08-13,mc143,pm10,pm10_24h,24h,32.0,silberstrase
2021-08-13,mc143,pm2,pm2_24h,24h,14.0,silberstrase
2021-08-13,mc143,no2,no2_24h,24h,53.0,silberstrase
2021-08-13,mc143,no,no_24h,24h,28.0,silberstrase
2021-08-13,mc143,nox,nox_24h,24h,95.0,silberstrase
2021-08-12,mc143,pm10,pm10_24h,24h,34.0,silberstrase
2021-08-12,mc143,pm2,pm2_24h,24h,14.0,silberstrase
2021-08-12,mc143,no2,no2_24h,24h,54.0,silberstrase
2021-08-12,mc143,no,no_24h,24h,42.0,silberstrase
2021-08-12,mc143,nox,nox_24h,24h,119.0,silberstrase
2021-08-11,mc143,pm10,pm10_24h,24h,19.0,silberstrase
2021-08-11,mc143,pm2,pm2_24h,24h,12.0,silberstrase
2021-08-11,mc143,no2,no2_24h,24h,31.0,silberstrase
2021-08-11,mc143,no,no_24h,24h,17.0,silberstrase
2021-08-11,mc143,nox,nox_24h,24h,57.0,silberstrase
2021-08-10,mc143,pm10,pm10_24h,24h,20.0,silberstrase
2021-08-10,mc143,pm2,pm2_24h,24h,9.0,silberstrase
2021-08-10,mc143,no2,no2_24h,24h,37.0,silberstrase
2021-08-10,mc143,no,no_24h,24h,37.0,silberstrase
2021-08-10,mc143,nox,nox_24h,24h,93.0,silberstrase
2021-08-09,mc143,pm10,pm10_24h,24h,16.0,silberstrase
2021-08-09,mc143,pm2,pm2_24h,24h,7.0,silberstrase
2021-08-09,mc143,no2,no2_24h,24h,34.0,silberstrase
2021-08-09,mc143,no,no_24h,24h,30.0,silberstrase
2021-08-09,mc143,nox,nox_24h,24h,79.0,silberstrase
2021-08-08,mc143,pm10,pm10_24h,24h,10.0,silberstrase
2021-08-08,mc143,pm2,pm2_24h,24h,6.0,silberstrase
2021-08-08,mc143,no2,no2_24h,24h,17.0,silberstrase
2021-08-08,mc143,no,no_24h,24h,9.0,silberstrase
2021-08-08,mc143,nox,nox_24h,24h,31.0,silberstrase
2021-08-07,mc143,pm10,pm10_24h,24h,12.0,silberstrase
2021-08-07,mc143,pm2,pm2_24h,24h,8.0,silberstrase
2021-08-07,mc143,no2,no2_24h,24h,28.0,silberstrase
2021-08-07,mc143,no,no_24h,24h,20.0,silberstrase
2021-08-07,mc143,nox,nox_24h,24h,58.0,silberstrase
2021-08-06,mc143,pm10,pm10_24h,24h,20.0,silberstrase
2021-08-06,mc143,pm2,pm2_24h,24h,13.0,silberstrase
2021-08-06,mc143,no2,no2_24h,24h,48.0,silberstrase
2021-08-06,mc143,no,no_24h,24h,35.0,silberstrase
2021-08-06,mc143,nox,nox_24h,24h,101.0,silberstrase
2021-08-05,mc143,pm10,pm10_24h,24h,19.0,silberstrase
2021-08-05,mc143,pm2,pm2_24h,24h,11.0,silberstrase
2021-08-05,mc143,no2,no2_24h,24h,40.0,silberstrase
2021-08-05,mc143,no,no_24h,24h,23.0,silberstrase
2021-08-05,mc143,nox,nox_24h,24h,74.0,silberstrase
2021-08-04,mc143,pm10,pm10_24h,24h,16.0,silberstrase
2021-08-04,mc143,pm2,pm2_24h,24h,10.0,silberstrase
2021-08-04,mc143,no2,no2_24h,24h,37.0,silberstrase
2021-08-04,mc143,no,no_24h,24h,25.0,silberstrase
2021-08-04,mc143,nox,nox_24h,24h,75.0,silberstrase
2021-08-03,mc143,pm10,pm10_24h,24h,15.0,silberstrase
2021-08-03,mc143,pm2,pm2_24h,24h,8.0,silberstrase
2021-08-03,mc143,no2,no2_24h,24h,37.0,silberstrase
2021-08-03,mc143,no,no_24h,24h,26.0,silberstrase
2021-08-03,mc143,nox,nox_24h,24h,77.0,silberstrase
2021-08-02,mc143,pm10,pm10_24h,24h,13.0,silberstrase
2021-08-02,mc143,pm2,pm2_24h,24h,7.0,silberstrase
2021-08-02,mc143,no2,no2_24h,24h,18.0,silberstrase
2021-08-02,mc143,no,no_24h,24h,10.0,silberstrase
2021-08-02,mc143,nox,nox_24h,24h,33.0,silberstrase
2021-08-01,mc143,pm10,pm10_24h,24h,13.0,silberstrase
2021-08-01,mc143,pm2,pm2_24h,24h,8.0,silberstrase
2021-08-01,mc143,no2,no2_24h,24h,20.0,silberstrase
2021-08-01,mc143,no,no_24h,24h,8.0,silberstrase
2021-08-01,mc143,nox,nox_24h,24h,31.0,silberstrase
2021-10-01,mc143,pm10,pm10_24h,24h,21.0,silberstrase
2021-10-01,mc143,pm2,pm2_24h,24h,10.0,silberstrase
2021-10-01,mc143,no2,no2_24h,24h,45.0,silberstrase
2021-10-01,mc143,no,no_24h,24h,43.0,silberstrase
2021-10-01,mc143,nox,nox_24h,24h,110.0,silberstrase
2021-09-30,mc143,pm10,pm10_24h,24h,26.0,silberstrase
2021-09-30,mc143,pm2,pm2_24h,24h,9.0,silberstrase
2021-09-30,mc143,no2,no2_24h,24h,38.0,silberstrase
2021-09-30,mc143,no,no_24h,24h,41.0,silberstrase
2021-09-30,mc143,nox,nox_24h,24h,100.0,silberstrase
2021-09-29,mc143,pm10,pm10_24h,24h,25.0,silberstrase
2021-09-29,mc143,pm2,pm2_24h,24h,17.0,silberstrase
2021-09-29,mc143,no2,no2_24h,24h,36.0,silberstrase
2021-09-29,mc143,no,no_24h,24h,48.0,silberstrase
2021-09-29,mc143,nox,nox_24h,24h,109.0,silberstrase
2021-09-28,mc143,pm10,pm10_24h,24h,23.0,silberstrase
2021-09-28,mc143,pm2,pm2_24h,24h,14.0,silberstrase
2021-09-28,mc143,no2,no2_24h,24h,34.0,silberstrase
2021-09-28,mc143,no,no_24h,24h,24.0,silberstrase
2021-09-28,mc143,nox,nox_24h,24h,71.0,silberstrase
2021-09-27,mc143,pm10,pm10_24h,24h,31.0,silberstrase
2021-09-27,mc143,pm2,pm2_24h,24h,18.0,silberstrase
2021-09-27,mc143,no2,no2_24h,24h,49.0,silberstrase
2021-09-27,mc143,no,no_24h,24h,49.0,silberstrase
2021-09-27,mc143,nox,nox_24h,24h,123.0,silberstrase
2021-09-26,mc143,pm10,pm10_24h,24h,23.0,silberstrase
2021-09-26,mc143,pm2,pm2_24h,24h,16.0,silberstrase
2021-09-26,mc143,no2,no2_24h,24h,34.0,silberstrase
2021-09-26,mc143,no,no_24h,24h,23.0,silberstrase
2021-09-26,mc143,nox,nox_24h,24h,68.0,silberstrase
2021-09-25,mc143,pm10,pm10_24h,24h,26.0,silberstrase
2021-09-25,mc143,pm2,pm2_24h,24h,18.0,silberstrase
2021-09-25,mc143,no2,no2_24h,24h,33.0,silberstrase
2021-09-25,mc143,no,no_24h,24h,24.0,silberstrase
2021-09-25,mc143,nox,nox_24h,24h,70.0,silberstrase
2021-09-24,mc143,pm10,pm10_24h,24h,23.0,silberstrase
2021-09-24,mc143,pm2,pm2_24h,24h,12.0,silberstrase
2021-09-24,mc143,no2,no2_24h,24h,25.0,silberstrase
2021-09-24,mc143,no,no_24h,24h,19.0,silberstrase
2021-09-24,mc143,nox,nox_24h,24h,55.0,silberstrase
2021-09-23,mc143,pm10,pm10_24h,24h,48.0,silberstrase
2021-09-23,mc143,pm2,pm2_24h,24h,21.0,silberstrase
2021-09-23,mc143,no2,no2_24h,24h,34.0,silberstrase
2021-09-23,mc143,no,no_24h,24h,27.0,silberstrase
2021-09-23,mc143,nox,nox_24h,24h,75.0,silberstrase
2021-09-22,mc143,pm10,pm10_24h,24h,26.0,silberstrase
2021-09-22,mc143,pm2,pm2_24h,24h,14.0,silberstrase
2021-09-22,mc143,no2,no2_24h,24h,29.0,silberstrase
2021-09-22,mc143,no,no_24h,24h,17.0,silberstrase
2021-09-22,mc143,nox,nox_24h,24h,55.0,silberstrase
2021-09-21,mc143,pm10,pm10_24h,24h,17.0,silberstrase
2021-09-21,mc143,pm2,pm2_24h,24h,10.0,silberstrase
2021-09-21,mc143,no2,no2_24h,24h,26.0,silberstrase
2021-09-21,mc143,no,no_24h,24h,15.0,silberstrase
2021-09-21,mc143,nox,nox_24h,24h,49.0,silberstrase
2021-09-20,mc143,pm10,pm10_24h,24h,20.0,silberstrase
2021-09-20,mc143,pm2,pm2_24h,24h,9.0,silberstrase
2021-09-20,mc143,no2,no2_24h,24h,35.0,silberstrase
2021-09-20,mc143,no,no_24h,24h,23.0,silberstrase
2021-09-20,mc143,nox,nox_24h,24h,70.0,silberstrase
2021-09-19,mc143,pm10,pm10_24h,24h,13.0,silberstrase
2021-09-19,mc143,pm2,pm2_24h,24h,8.0,silberstrase
2021-09-19,mc143,no2,no2_24h,24h,18.0,silberstrase
2021-09-19,mc143,no,no_24h,24h,7.0,silberstrase
2021-09-19,mc143,nox,nox_24h,24h,29.0,silberstrase
2021-09-18,mc143,pm10,pm10_24h,24h,12.0,silberstrase
2021-09-18,mc143,pm2,pm2_24h,24h,8.0,silberstrase
2021-09-18,mc143,no2,no2_24h,24h,15.0,silberstrase
2021-09-18,mc143,no,no_24h,24h,9.0,silberstrase
2021-09-18,mc143,nox,nox_24h,24h,29.0,silberstrase
2021-09-17,mc143,pm10,pm10_24h,24h,9.0,silberstrase
2021-09-17,mc143,pm2,pm2_24h,24h,5.0,silberstrase
2021-09-17,mc143,no2,no2_24h,24h,18.0,silberstrase
2021-09-17,mc143,no,no_24h,24h,10.0,silberstrase
2021-09-17,mc143,nox,nox_24h,24h,33.0,silberstrase
2021-09-16,mc143,pm10,pm10_24h,24h,18.0,silberstrase
2021-09-16,mc143,pm2,pm2_24h,24h,11.0,silberstrase
2021-09-16,mc143,no2,no2_24h,24h,24.0,silberstrase
2021-09-16,mc143,no,no_24h,24h,12.0,silberstrase
2021-09-16,mc143,nox,nox_24h,24h,43.0,silberstrase
2021-09-15,mc143,pm10,pm10_24h,24h,29.0,silberstrase
2021-09-15,mc143,pm2,pm2_24h,24h,18.0,silberstrase
2021-09-15,mc143,no2,no2_24h,24h,45.0,silberstrase
2021-09-15,mc143,no,no_24h,24h,45.0,silberstrase
2021-09-15,mc143,nox,nox_24h,24h,113.0,silberstrase
2021-09-14,mc143,pm10,pm10_24h,24h,23.0,silberstrase
2021-09-14,mc143,pm2,pm2_24h,24h,12.0,silberstrase
2021-09-14,mc143,no2,no2_24h,24h,45.0,silberstrase
2021-09-14,mc143,no,no_24h,24h,43.0,silberstrase
2021-09-14,mc143,nox,nox_24h,24h,111.0,silberstrase
2021-09-13,mc143,pm10,pm10_24h,24h,17.0,silberstrase
2021-09-13,mc143,pm2,pm2_24h,24h,10.0,silberstrase
2021-09-13,mc143,no2,no2_24h,24h,29.0,silberstrase
2021-09-13,mc143,no,no_24h,24h,17.0,silberstrase
2021-09-13,mc143,nox,nox_24h,24h,55.0,silberstrase
2021-09-12,mc143,pm10,pm10_24h,24h,22.0,silberstrase
2021-09-12,mc143,pm2,pm2_24h,24h,16.0,silberstrase
2021-09-12,mc143,no2,no2_24h,24h,24.0,silberstrase
2021-09-12,mc143,no,no_24h,24h,9.0,silberstrase
2021-09-12,mc143,nox,nox_24h,24h,38.0,silberstrase
2021-09-11,mc143,pm10,pm10_24h,24h,27.0,silberstrase
2021-09-11,mc143,pm2,pm2_24h,24h,18.0,silberstrase
2021-09-11,mc143,no2,no2_24h,24h,35.0,silberstrase
2021-09-11,mc143,no,no_24h,24h,22.0,silberstrase
2021-09-11,mc143,nox,nox_24h,24h,69.0,silberstrase
2021-09-10,mc143,pm10,pm10_24h,24h,35.0,silberstrase
2021-09-10,mc143,pm2,pm2_24h,24h,20.0,silberstrase
2021-09-10,mc143,no2,no2_24h,24h,57.0,silberstrase
2021-09-10,mc143,no,no_24h,24h,45.0,silberstrase
2021-09-10,mc143,nox,nox_24h,24h,126.0,silberstrase
2021-09-09,mc143,pm10,pm10_24h,24h,40.0,silberstrase
2021-09-09,mc143,pm2,pm2_24h,24h,20.0,silberstrase
2021-09-09,mc143,no2,no2_24h,24h,62.0,silberstrase
2021-09-09,mc143,no,no_24h,24h,40.0,silberstrase
2021-09-09,mc143,nox,nox_24h,24h,124.0,silberstrase
2021-09-08,mc143,pm10,pm10_24h,24h,40.0,silberstrase
2021-09-08,mc143,pm2,pm2_24h,24h,22.0,silberstrase
2021-09-08,mc143,no2,no2_24h,24h,61.0,silberstrase
2021-09-08,mc143,no,no_24h,24h,50.0,silberstrase
2021-09-08,mc143,nox,nox_24h,24h,137.0,silberstrase
2021-09-07,mc143,pm10,pm10_24h,24h,33.0,silberstrase
2021-09-07,mc143,pm2,pm2_24h,24h,19.0,silberstrase
2021-09-07,mc143,no2,no2_24h,24h,40.0,silberstrase
2021-09-07,mc143,no,no_24h,24h,24.0,silberstrase
2021-09-07,mc143,nox,nox_24h,24h,77.0,silberstrase
2021-09-06,mc143,pm10,pm10_24h,24h,26.0,silberstrase
2021-09-06,mc143,pm2,pm2_24h,24h,14.0,silberstrase
2021-09-06,mc143,no2,no2_24h,24h,46.0,silberstrase
2021-09-06,mc143,no,no_24h,24h,35.0,silberstrase
2021-09-06,mc143,nox,nox_24h,24h,99.0,silberstrase
2021-09-05,mc143,pm10,pm10_24h,24h,22.0,silberstrase
2021-09-05,mc143,pm2,pm2_24h,24h,15.0,silberstrase
2021-09-05,mc143,no2,no2_24h,24h,30.0,silberstrase
2021-09-05,mc143,no,no_24h,24h,17.0,silberstrase
2021-09-05,mc143,nox,nox_24h,24h,56.0,silberstrase
2021-09-04,mc143,pm10,pm10_24h,24h,28.0,silberstrase
2021-09-04,mc143,pm2,pm2_24h,24h,19.0,silberstrase
2021-09-04,mc143,no2,no2_24h,24h,32.0,silberstrase
2021-09-04,mc143,no,no_24h,24h,16.0,silberstrase
2021-09-04,mc143,nox,nox_24h,24h,57.0,silberstrase
2021-09-03,mc143,pm10,pm10_24h,24h,28.0,silberstrase
2021-09-03,mc143,pm2,pm2_24h,24h,18.0,silberstrase
2021-09-03,mc143,no2,no2_24h,24h,38.0,silberstrase
2021-09-03,mc143,no,no_24h,24h,28.0,silberstrase
2021-09-03,mc143,nox,nox_24h,24h,81.0,silberstrase
2021-09-02,mc143,pm10,pm10_24h,24h,28.0,silberstrase
2021-09-02,mc143,pm2,pm2_24h,24h,17.0,silberstrase
2021-09-02,mc143,no2,no2_24h,24h,33.0,silberstrase
2021-09-02,mc143,no,no_24h,24h,19.0,silberstrase
2021-09-02,mc143,nox,nox_24h,24h,62.0,silberstrase
2021-09-01,mc143,pm10,pm10_24h,24h,25.0,silberstrase
2021-09-01,mc143,pm2,pm2_24h,24h,16.0,silberstrase
2021-09-01,mc143,no2,no2_24h,24h,28.0,silberstrase
2021-09-01,mc143,no,no_24h,24h,13.0,silberstrase
2021-09-01,mc143,nox,nox_24h,24h,47.0,silberstrase
2021-11-01,mc143,pm10,pm10_24h,24h,47.0,silberstrase
2021-11-01,mc143,pm2,pm2_24h,24h,22.0,silberstrase
2021-11-01,mc143,no2,no2_24h,24h,46.0,silberstrase
2021-11-01,mc143,no,no_24h,24h,57.0,silberstrase
2021-11-01,mc143,nox,nox_24h,24h,133.0,silberstrase
2021-10-31,mc143,pm10,pm10_24h,24h,31.0,silberstrase
2021-10-31,mc143,pm2,pm2_24h,24h,24.0,silberstrase
2021-10-31,mc143,no2,no2_24h,24h,31.0,silberstrase
2021-10-31,mc143,no,no_24h,24h,17.0,silberstrase
2021-10-31,mc143,nox,nox_24h,24h,57.0,silberstrase
2021-10-30,mc143,pm10,pm10_24h,24h,44.0,silberstrase
2021-10-30,mc143,pm2,pm2_24h,24h,32.0,silberstrase
2021-10-30,mc143,no2,no2_24h,24h,52.0,silberstrase
2021-10-30,mc143,no,no_24h,24h,35.0,silberstrase
2021-10-30,mc143,nox,nox_24h,24h,106.0,silberstrase
2021-10-29,mc143,pm10,pm10_24h,24h,42.0,silberstrase
2021-10-29,mc143,pm2,pm2_24h,24h,31.0,silberstrase
2021-10-29,mc143,no2,no2_24h,24h,53.0,silberstrase
2021-10-29,mc143,no,no_24h,24h,62.0,silberstrase
2021-10-29,mc143,nox,nox_24h,24h,147.0,silberstrase
2021-10-28,mc143,pm10,pm10_24h,24h,31.0,silberstrase
2021-10-28,mc143,pm2,pm2_24h,24h,18.0,silberstrase
2021-10-28,mc143,no2,no2_24h,24h,48.0,silberstrase
2021-10-28,mc143,no,no_24h,24h,60.0,silberstrase
2021-10-28,mc143,nox,nox_24h,24h,139.0,silberstrase
2021-10-27,mc143,pm10,pm10_24h,24h,36.0,silberstrase
2021-10-27,mc143,pm2,pm2_24h,24h,14.0,silberstrase
2021-10-27,mc143,no2,no2_24h,24h,41.0,silberstrase
2021-10-27,mc143,no,no_24h,24h,49.0,silberstrase
2021-10-27,mc143,nox,nox_24h,24h,116.0,silberstrase
2021-10-26,mc143,pm10,pm10_24h,24h,33.0,silberstrase
2021-10-26,mc143,pm2,pm2_24h,24h,19.0,silberstrase
2021-10-26,mc143,no2,no2_24h,24h,50.0,silberstrase
2021-10-26,mc143,no,no_24h,24h,70.0,silberstrase
2021-10-26,mc143,nox,nox_24h,24h,157.0,silberstrase
2021-10-25,mc143,pm10,pm10_24h,24h,38.0,silberstrase
2021-10-25,mc143,pm2,pm2_24h,24h,19.0,silberstrase
2021-10-25,mc143,no2,no2_24h,24h,55.0,silberstrase
2021-10-25,mc143,no,no_24h,24h,91.0,silberstrase
2021-10-25,mc143,nox,nox_24h,24h,192.0,silberstrase
2021-10-24,mc143,pm10,pm10_24h,24h,19.0,silberstrase
2021-10-24,mc143,pm2,pm2_24h,24h,14.0,silberstrase
2021-10-24,mc143,no2,no2_24h,24h,37.0,silberstrase
2021-10-24,mc143,no,no_24h,24h,23.0,silberstrase
2021-10-24,mc143,nox,nox_24h,24h,72.0,silberstrase
2021-10-23,mc143,pm10,pm10_24h,24h,19.0,silberstrase
2021-10-23,mc143,pm2,pm2_24h,24h,11.0,silberstrase
2021-10-23,mc143,no2,no2_24h,24h,29.0,silberstrase
2021-10-23,mc143,no,no_24h,24h,19.0,silberstrase
2021-10-23,mc143,nox,nox_24h,24h,58.0,silberstrase
2021-10-22,mc143,pm10,pm10_24h,24h,17.0,silberstrase
2021-10-22,mc143,pm2,pm2_24h,24h,8.0,silberstrase
2021-10-22,mc143,no2,no2_24h,24h,26.0,silberstrase
2021-10-22,mc143,no,no_24h,24h,22.0,silberstrase
2021-10-22,mc143,nox,nox_24h,24h,60.0,silberstrase
2021-10-21,mc143,pm10,pm10_24h,24h,35.0,silberstrase
2021-10-21,mc143,pm2,pm2_24h,24h,8.0,silberstrase
2021-10-21,mc143,no2,no2_24h,24h,23.0,silberstrase
2021-10-21,mc143,no,no_24h,24h,24.0,silberstrase
2021-10-21,mc143,nox,nox_24h,24h,60.0,silberstrase
2021-10-20,mc143,pm10,pm10_24h,24h,28.0,silberstrase
2021-10-20,mc143,pm2,pm2_24h,24h,13.0,silberstrase
2021-10-20,mc143,no2,no2_24h,24h,33.0,silberstrase
2021-10-20,mc143,no,no_24h,24h,34.0,silberstrase
2021-10-20,mc143,nox,nox_24h,24h,85.0,silberstrase
2021-10-19,mc143,pm10,pm10_24h,24h,46.0,silberstrase
2021-10-19,mc143,pm2,pm2_24h,24h,18.0,silberstrase
2021-10-19,mc143,no2,no2_24h,24h,37.0,silberstrase
2021-10-19,mc143,no,no_24h,24h,48.0,silberstrase
2021-10-19,mc143,nox,nox_24h,24h,110.0,silberstrase
2021-10-18,mc143,pm10,pm10_24h,24h,67.0,silberstrase
2021-10-18,mc143,pm2,pm2_24h,24h,18.0,silberstrase
2021-10-18,mc143,no2,no2_24h,24h,53.0,silberstrase
2021-10-18,mc143,no,no_24h,24h,45.0,silberstrase
2021-10-18,mc143,nox,nox_24h,24h,122.0,silberstrase
2021-10-17,mc143,pm10,pm10_24h,24h,19.0,silberstrase
2021-10-17,mc143,pm2,pm2_24h,24h,13.0,silberstrase
2021-10-17,mc143,no2,no2_24h,24h,30.0,silberstrase
2021-10-17,mc143,no,no_24h,24h,13.0,silberstrase
2021-10-17,mc143,nox,nox_24h,24h,50.0,silberstrase
2021-10-16,mc143,pm10,pm10_24h,24h,16.0,silberstrase
2021-10-16,mc143,pm2,pm2_24h,24h,10.0,silberstrase
2021-10-16,mc143,no2,no2_24h,24h,34.0,silberstrase
2021-10-16,mc143,no,no_24h,24h,20.0,silberstrase
2021-10-16,mc143,nox,nox_24h,24h,65.0,silberstrase
2021-10-15,mc143,pm10,pm10_24h,24h,19.0,silberstrase
2021-10-15,mc143,pm2,pm2_24h,24h,12.0,silberstrase
2021-10-15,mc143,no2,no2_24h,24h,33.0,silberstrase
2021-10-15,mc143,no,no_24h,24h,29.0,silberstrase
2021-10-15,mc143,nox,nox_24h,24h,78.0,silberstrase
2021-10-14,mc143,pm10,pm10_24h,24h,18.0,silberstrase
2021-10-14,mc143,pm2,pm2_24h,24h,13.0,silberstrase
2021-10-14,mc143,no2,no2_24h,24h,37.0,silberstrase
2021-10-14,mc143,no,no_24h,24h,38.0,silberstrase
2021-10-14,mc143,nox,nox_24h,24h,96.0,silberstrase
2021-10-13,mc143,pm10,pm10_24h,24h,14.0,silberstrase
2021-10-13,mc143,pm2,pm2_24h,24h,9.0,silberstrase
2021-10-13,mc143,no2,no2_24h,24h,34.0,silberstrase
2021-10-13,mc143,no,no_24h,24h,20.0,silberstrase
2021-10-13,mc143,nox,nox_24h,24h,65.0,silberstrase
2021-10-12,mc143,pm10,pm10_24h,24h,11.0,silberstrase
2021-10-12,mc143,pm2,pm2_24h,24h,6.0,silberstrase
2021-10-12,mc143,no2,no2_24h,24h,25.0,silberstrase
2021-10-12,mc143,no,no_24h,24h,16.0,silberstrase
2021-10-12,mc143,nox,nox_24h,24h,48.0,silberstrase
2021-10-11,mc143,pm10,pm10_24h,24h,35.0,silberstrase
2021-10-11,mc143,pm2,pm2_24h,24h,20.0,silberstrase
2021-10-11,mc143,no2,no2_24h,24h,39.0,silberstrase
2021-10-11,mc143,no,no_24h,24h,36.0,silberstrase
2021-10-11,mc143,nox,nox_24h,24h,94.0,silberstrase
2021-10-10,mc143,pm10,pm10_24h,24h,36.0,silberstrase
2021-10-10,mc143,pm2,pm2_24h,24h,24.0,silberstrase
2021-10-10,mc143,no2,no2_24h,24h,41.0,silberstrase
2021-10-10,mc143,no,no_24h,24h,28.0,silberstrase
2021-10-10,mc143,nox,nox_24h,24h,84.0,silberstrase
2021-10-09,mc143,pm10,pm10_24h,24h,34.0,silberstrase
2021-10-09,mc143,pm2,pm2_24h,24h,20.0,silberstrase
2021-10-09,mc143,no2,no2_24h,24h,41.0,silberstrase
2021-10-09,mc143,no,no_24h,24h,37.0,silberstrase
2021-10-09,mc143,nox,nox_24h,24h,97.0,silberstrase
2021-10-08,mc143,pm10,pm10_24h,24h,47.0,silberstrase
2021-10-08,mc143,pm2,pm2_24h,24h,26.0,silberstrase
2021-10-08,mc143,no2,no2_24h,24h,36.0,silberstrase
2021-10-08,mc143,no,no_24h,24h,34.0,silberstrase
2021-10-08,mc143,nox,nox_24h,24h,88.0,silberstrase
2021-10-07,mc143,pm10,pm10_24h,24h,26.0,silberstrase
2021-10-07,mc143,pm2,pm2_24h,24h,15.0,silberstrase
2021-10-07,mc143,no2,no2_24h,24h,51.0,silberstrase
2021-10-07,mc143,no,no_24h,24h,65.0,silberstrase
2021-10-07,mc143,nox,nox_24h,24h,150.0,silberstrase
2021-10-06,mc143,pm10,pm10_24h,24h,24.0,silberstrase
2021-10-06,mc143,pm2,pm2_24h,24h,11.0,silberstrase
2021-10-06,mc143,no2,no2_24h,24h,47.0,silberstrase
2021-10-06,mc143,no,no_24h,24h,50.0,silberstrase
2021-10-06,mc143,nox,nox_24h,24h,123.0,silberstrase
2021-10-05,mc143,pm10,pm10_24h,24h,21.0,silberstrase
2021-10-05,mc143,pm2,pm2_24h,24h,14.0,silberstrase
2021-10-05,mc143,no2,no2_24h,24h,36.0,silberstrase
2021-10-05,mc143,no,no_24h,24h,49.0,silberstrase
2021-10-05,mc143,nox,nox_24h,24h,111.0,silberstrase
2021-10-04,mc143,pm10,pm10_24h,24h,22.0,silberstrase
2021-10-04,mc143,pm2,pm2_24h,24h,10.0,silberstrase
2021-10-04,mc143,no2,no2_24h,24h,44.0,silberstrase
2021-10-04,mc143,no,no_24h,24h,35.0,silberstrase
2021-10-04,mc143,nox,nox_24h,24h,97.0,silberstrase
2021-10-03,mc143,pm10,pm10_24h,24h,27.0,silberstrase
2021-10-03,mc143,pm2,pm2_24h,24h,16.0,silberstrase
